ID,Name,Position,Team,Current Price,Total Points,Points Per Game,Event Points,Form,Influence,Creativity,Threat,ICT Index,BPS,Chance Of Playing,News,Days Since News Added,Selected By Percent,Minutes,Goals Scored,Assists,Clean Sheets,Goals Conceded,Goals Conceded per 90,Own Goals,Penalties Saved,Penalties Missed,Yellow Cards,Red Cards,Saves,Bonus,Direct_Freekick_or_Penalty,Indirect_Freekick_or_Corner,Clean Sheet Adder,Goal Scored Adder,Assists Adder,Penalty Missed Adder,Penalties Saved Adder,3_Shot Save Adder,2_Goals Conceded Adder,Yellow Card Adder,Red Card Adder,Own Goal Adder,EP Next,Goal Contributions,Goals per 90,Assists per 90,Threat per 90
284,Woolfenden,Defender,Ipswich,4.0,3,0.8,1,0.3,72.2,2.8,6.0,8.2,24,100,No news,,1.8,360,0,0,0,9,2.25,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-4,-1,-3,-2,0.3,0,0.0,0.0,1.5
365,Antony,Midfielder,Man Utd,5.7,2,1.0,0,0.3,7.2,11.3,10.0,2.8,6,100,No news,,0.2,27,0,0,0,1,3.33,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,33.333333333333336
598,Bogarde,Defender,Aston Villa,4.0,2,1.0,0,0.0,28.8,15.5,0.0,4.4,6,100,No news,,0.4,168,0,0,0,3,1.61,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.0,0,0.0,0.0,0.0
219,Branthwaite,Defender,Everton,4.8,2,2.0,0,0.7,19.2,0.8,0.0,2.0,17,100,No news,20.0,0.7,90,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,0.0
654,C.Soler,Midfielder,West Ham,5.0,2,0.4,0,0.7,18.0,26.9,31.0,7.4,9,100,No news,,0.0,150,0,0,0,0,0.0,0,0,0,3,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,18.599999999999998
543,Doherty,Defender,Wolves,4.4,2,0.5,0,0.0,40.8,16.0,15.0,7.2,2,100,No news,,0.2,208,0,0,0,9,3.89,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-4,-1,-3,-2,0.0,0,0.0,0.0,6.490384615384616
486,Dragusin,Defender,Spurs,4.3,2,1.0,0,0.3,19.4,1.7,6.0,2.7,8,100,No news,,0.2,99,0,0,0,2,1.82,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.8,0,0.0,0.0,5.454545454545454
320,Endo,Midfielder,Liverpool,4.8,2,1.0,0,0.3,2.4,10.8,0.0,1.3,7,100,No news,,0.2,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,0.0
322,Gomez,Defender,Liverpool,4.8,2,1.0,1,0.7,10.2,0.6,0.0,1.1,11,100,No news,,0.4,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.7,0,0.0,0.0,0.0
271,Harness,Midfielder,Ipswich,4.9,2,1.0,0,0.0,9.4,1.9,6.0,1.7,4,0,No news,54.0,0.0,43,0,0,0,2,4.19,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,12.55813953488372
69,Jebbison,Forward,Bournemouth,4.5,2,1.0,0,0.0,3.2,10.6,2.0,1.6,7,0,No news,54.0,1.8,26,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,6.923076923076923
8,Kiwior,Defender,Arsenal,4.8,2,0.7,0,0.3,10.6,0.5,0.0,1.1,-2,100,No news,,0.2,60,0,0,0,3,4.5,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.3,0,0.0,0.0,0.0
381,McTominay,Midfielder,Man Utd,4.9,2,1.0,0,0.0,3.2,0.3,5.0,0.9,4,0,No news,54.0,0.2,17,0,0,0,1,5.29,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,26.47058823529412
470,Onuachu,Forward,Southampton,4.9,2,1.0,1,0.7,2.6,10.1,6.0,1.9,4,100,No news,,0.2,38,0,0,0,3,7.11,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,-0.8,0,0.0,0.0,14.210526315789474
102,Onyeka,Midfielder,Brentford,4.9,2,1.0,0,0.0,0.0,0.5,0.0,0.0,3,0,No news,54.0,0.0,23,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
590,Osula,Forward,Newcastle,5.0,2,1.0,1,0.3,1.0,0.0,0.0,0.1,4,100,No news,,0.2,8,0,0,0,1,11.25,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,-0.2,0,0.0,0.0,0.0
76,Philip,Midfielder,Bournemouth,4.8,2,1.0,0,0.0,5.2,4.7,4.0,1.4,5,100,No news,56.0,0.1,21,0,0,0,1,4.29,0,0,0,0,0,0,0,1,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,17.142857142857142
562,Podence,Midfielder,Wolves,5.5,2,1.0,0,0.0,3.0,1.1,1.0,0.4,9,0,No news,49.0,0.0,46,0,0,0,2,3.91,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,1.956521739130435
360,Rodrigo,Midfielder,Man City,6.3,2,1.0,0,0.0,10.8,17.1,0.0,2.8,18,0,Knee injury - Expected back 01 Jun,31.0,1.0,65,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
564,S.Bueno,Defender,Wolves,4.3,2,0.7,1,0.7,39.2,2.0,0.0,4.1,4,100,No news,25.0,0.1,174,0,0,0,6,3.1,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-3,-1,-3,-2,0.7,0,0.0,0.0,0.0
504,Spence,Defender,Spurs,4.4,2,0.7,0,0.0,9.6,7.5,2.0,1.9,8,75,Groin Injury,5.0,0.1,63,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.4,0,0.0,0.0,2.857142857142857
472,Stephens,Defender,Southampton,4.0,2,0.5,0,0.0,42.0,27.1,11.0,8.0,4,100,No news,22.0,0.6,348,0,0,0,8,2.07,0,0,0,1,1,0,0,0,0,4,6,3,-2,5,0,-4,-1,-3,-2,-1.5,0,0.0,0.0,2.8448275862068964
84,Travers,Goalkeeper,Bournemouth,4.4,2,2.0,0,0.0,14.4,0.0,0.0,1.4,8,100,No news,,0.1,90,0,0,0,1,1.0,0,0,0,0,0,2,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
307,Vestergaard,Defender,Leicester,4.0,2,1.0,0,0.0,37.8,0.6,7.0,4.5,7,0,Ankle injury - Expected back 10 Nov,0.0,2.2,180,0,0,0,3,1.5,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.0,0,0.0,0.0,3.5
283,Walton,Goalkeeper,Ipswich,4.4,2,2.0,0,0.0,28.2,0.0,0.0,2.8,9,100,No news,,0.2,90,0,0,0,2,2.0,0,0,0,0,0,3,0,0,0,4,10,3,-2,5,1,-1,-1,-3,-2,0.0,0,0.0,0.0,0.0
646,Agbinone,Midfielder,Crystal Palace,4.5,1,1.0,1,0.3,0.0,10.3,1.0,1.1,2,100,No news,,0.0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,-0.2,0,0.0,0.0,45.0
341,Aké,Defender,Man City,5.3,1,1.0,0,0.0,3.4,0.5,0.0,0.4,4,100,No news,43.0,0.9,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,1.5,0,0.0,0.0,0.0
260,Al-Hamadi,Forward,Ipswich,4.9,1,0.3,0,0.0,4.0,11.5,4.0,2.0,0,100,No news,19.0,0.3,32,0,0,0,1,2.81,0,0,0,2,0,0,0,1,0,0,4,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,11.25
450,Alcaraz,Midfielder,Southampton,4.9,1,1.0,0,0.0,8.4,15.9,19.0,4.3,4,0,No news,55.0,0.0,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,190.0
451,Amo-Ameyaw,Midfielder,Southampton,4.5,1,1.0,0,0.0,4.0,15.0,6.0,2.5,4,100,No news,,0.1,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,-1.5,0,0.0,0.0,60.0
603,Armstrong,Midfielder,Everton,4.5,1,1.0,0,0.0,0.0,0.1,2.0,0.2,4,100,No news,,0.2,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,180.0
153,B.Badiashile,Defender,Chelsea,4.3,1,1.0,1,0.3,8.2,0.9,0.0,0.9,11,100,No news,,0.1,37,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.8,0,0.0,0.0,0.0
285,B.Soumaré,Midfielder,Leicester,4.4,1,0.5,0,0.0,0.2,0.6,0.0,0.1,3,100,No news,,0.2,13,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
62,Brooks,Midfielder,Bournemouth,4.9,1,1.0,0,0.3,4.6,15.3,0.0,2.0,8,100,No news,73.0,0.0,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,0.0
263,Burgess,Defender,Ipswich,3.9,1,1.0,1,0.3,18.6,4.2,10.0,3.3,8,100,No news,,1.2,90,0,0,0,2,2.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.3,0,0.0,0.0,10.0
244,Castagne,Defender,Fulham,4.2,1,1.0,0,0.3,8.8,0.7,0.0,1.0,-2,0,Hamstring injury,6.0,0.9,13,0,0,0,1,6.92,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
195,Chadi Riad,Defender,Crystal Palace,4.3,1,1.0,0,0.0,18.2,1.3,0.0,2.0,3,0,Knee injury - Expected back 23 Nov,57.0,0.1,90,0,0,0,2,2.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.0,0,0.0,0.0,0.0
636,Chiesa,Midfielder,Liverpool,6.8,1,1.0,0,0.0,0.2,0.9,15.0,1.6,-1,25,Knock,22.0,0.2,18,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,75.0
537,Chiquinho,Midfielder,Wolves,4.5,1,1.0,0,0.0,3.0,14.3,2.0,1.9,4,0,No news,53.0,0.1,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,30.0
287,Choudhury,Midfielder,Leicester,4.4,1,1.0,0,0.0,3.0,0.0,0.0,0.3,4,0,Shoulder injury,20.0,0.5,14,0,0,0,1,6.43,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
221,Coleman,Defender,Everton,4.3,1,1.0,0,0.0,16.6,1.1,21.0,3.9,-1,100,No news,43.0,0.0,90,0,0,0,3,3.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-1,-1,-3,-2,0.0,0,0.0,0.0,21.0
613,Collyer,Midfielder,Man Utd,4.5,1,1.0,0,0.0,14.2,12.6,2.0,2.9,12,100,No news,,0.1,45,0,0,0,1,2.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,4.0
515,Cornet,Midfielder,Southampton,4.8,1,0.5,0,0.3,11.6,3.5,7.0,2.2,12,100,No news,,0.0,71,0,0,0,4,5.07,0,0,0,1,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,-1.2,0,0.0,0.0,8.873239436619718
429,Danilo,Midfielder,Nottm Forest,4.8,1,1.0,0,0.0,0.0,0.1,0.0,0.0,1,0,Ankle injury,68.0,0.0,14,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
269,Edmundson,Defender,Ipswich,4.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,3,0,No news,54.0,0.1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
459,Edozie,Midfielder,Southampton,4.9,1,0.5,0,0.0,9.8,19.0,22.0,5.1,6,0,No news,44.0,0.0,64,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,30.9375
319,Elliott,Midfielder,Liverpool,5.2,1,1.0,0,0.0,0.0,2.0,2.0,0.4,3,25,Foot injury,45.0,0.2,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,25.714285714285715
521,Fabianski,Goalkeeper,West Ham,4.0,1,1.0,0,0.0,16.4,0.0,0.0,1.6,4,100,No news,,17.1,45,0,0,0,1,2.0,0,0,0,0,0,2,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
397,Fraser,Midfielder,Southampton,4.8,1,0.2,-2,-0.3,16.8,12.4,9.0,3.0,6,0,No news,5.0,0.0,140,0,0,0,7,4.5,0,0,0,0,1,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,5.785714285714286
595,Gruda,Midfielder,Brighton,5.4,1,1.0,0,0.3,0.0,0.0,4.0,0.4,1,100,No news,55.0,0.0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,120.0
266,H.Clarke,Defender,Ipswich,4.0,1,1.0,1,0.3,1.6,2.8,0.0,0.4,2,100,No news,80.0,0.0,27,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,0.0
225,Holgate,Defender,Everton,4.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,-1,0,No news,54.0,0.3,5,0,0,0,1,18.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
576,Irving,Midfielder,West Ham,4.9,1,0.5,0,0.0,8.4,2.6,7.0,1.8,4,100,No news,,0.0,19,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,33.1578947368421
660,Jaros,Goalkeeper,Liverpool,4.0,1,1.0,0,0.3,8.8,0.0,0.0,0.9,6,100,No news,,0.2,11,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,0.0
462,Kamaldeen,Midfielder,Southampton,5.0,1,1.0,1,0.3,7.0,0.3,5.0,1.2,5,100,No news,80.0,0.0,12,0,0,0,1,7.5,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,-1.2,0,0.0,0.0,37.5
526,L.Guilherme,Midfielder,West Ham,4.8,1,1.0,0,0.3,0.0,0.1,0.0,0.0,4,100,No news,,0.0,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,0.0
376,Lindelof,Defender,Man Utd,4.3,1,0.5,1,0.3,11.0,4.2,0.0,1.5,4,100,No news,62.0,0.1,46,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.3,0,0.0,0.0,0.0
178,Marc Guiu,Forward,Chelsea,4.9,1,1.0,0,0.0,0.0,0.3,0.0,0.0,2,100,No news,,0.6,24,0,0,0,1,3.75,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.5,0,0.0,0.0,0.0
357,McAtee,Midfielder,Man City,4.7,1,1.0,0,0.0,0.2,1.0,2.0,0.3,3,100,No news,,0.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,1.5,0,0.0,0.0,180.0
100,Mee,Defender,Brentford,4.3,1,1.0,0,0.0,0.0,0.1,0.0,0.0,3,100,No news,,0.5,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
333,Quansah,Defender,Liverpool,4.0,1,1.0,0,0.0,15.8,0.5,0.0,1.6,7,100,No news,62.0,1.1,45,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
565,Sarabia,Midfielder,Wolves,5.1,1,1.0,-1,-0.3,15.8,3.2,36.0,5.5,10,100,No news,,0.1,28,0,0,0,1,3.21,0,0,0,1,0,0,0,1,1,1,5,3,-2,5,0,0,-1,-3,-2,-0.3,0,0.0,0.0,115.71428571428571
141,Sarmiento,Midfielder,Brighton,4.9,1,1.0,0,0.0,0.2,0.8,0.0,0.1,3,0,No news,54.0,0.0,8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
256,Stansfield,Forward,Fulham,5.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,2,0,No news,54.0,0.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
444,Toffolo,Defender,Nottm Forest,4.3,1,1.0,0,0.0,9.6,3.0,6.0,1.9,0,100,No news,,0.1,36,0,0,0,1,2.5,0,0,0,0,0,0,0,0,1,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,15.0
22,Tomiyasu,Defender,Arsenal,4.8,1,1.0,0,0.3,0.4,0.3,9.0,1.0,2,0,Knee injury,6.0,0.0,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,135.0
602,Trevitt,Midfielder,Brentford,4.5,1,1.0,0,0.0,2.6,0.1,0.0,0.3,5,100,No news,,0.1,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,0.0,0.0,0.0
147,Webster,Defender,Brighton,4.4,1,0.3,0,0.0,20.4,1.8,2.0,2.4,7,0,Hamstring injury - Expected back 23 Nov,17.0,0.1,78,0,0,0,4,4.62,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,-2,-1,-3,-2,0.0,0,0.0,0.0,2.3076923076923075
390,A.Murphy,Defender,Newcastle,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,-0.5,0,,,
478,A.Phillips,Defender,Spurs,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,59.0,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
59,Aarons,Defender,Bournemouth,4.3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
60,Adams,Midfielder,Bournemouth,4.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,95.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
190,Ahamada,Midfielder,Crystal Palace,4.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,54.0,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
606,Alves,Midfielder,Leicester,4.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
150,Andrey Santos,Midfielder,Chelsea,4.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,80.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
61,Anthony,Midfielder,Bournemouth,4.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,55.0,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
479,Austin,Goalkeeper,Spurs,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.5,0,,,
534,B.Traore,Midfielder,Wolves,4.8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,Knee injury,55.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
261,Baggott,Defender,Ipswich,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,78.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
312,Bajcetic,Midfielder,Liverpool,4.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,54.0,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
114,Baker-Boaitey,Midfielder,Brighton,4.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,75.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
116,Barco,Defender,Brighton,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,61.0,4.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
30,Barrenechea,Midfielder,Aston Villa,4.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,54.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
367,Bayindir,Goalkeeper,Man Utd,4.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
454,Bazunu,Goalkeeper,Southampton,4.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,Achilles injury - Expected back 15 Feb,62.0,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
624,Begovic,Goalkeeper,Everton,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
456,Bella-Kotchap,Defender,Southampton,3.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,-1.5,0,,,
242,Benda,Goalkeeper,Fulham,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
536,Bentley,Goalkeeper,Wolves,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,1.7,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
154,Bergström,Goalkeeper,Chelsea,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.5,0,,,
155,Bettinelli,Goalkeeper,Chelsea,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,10,3,-2,5,0,0,-1,-3,-2,0.5,0,,,
343,Bobb,Midfielder,Man City,4.7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,Leg injury - Expected back 14 Dec,70.0,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
393,Botman,Defender,Newcastle,4.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,Knee injury - Expected back 28 Dec,99.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,6,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
426,Bowler,Midfielder,Nottm Forest,4.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,No news,54.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
457,Bree,Defender,Southampton,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,4,6,3,-2,5,0,0,-1,-3,-2,-1.5,0,,,
87,Brierley,Midfielder,Brentford,4.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,44.0,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
262,Broadhead,Midfielder,Ipswich,4.9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,100,No news,80.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,5,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
156,Broja,Forward,Everton,5.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,Foot injury - Expected back 23 Nov,45.0,0.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4,3,-2,5,0,0,-1,-3,-2,0.0,0,,,
